Date,AFFLE,BAJFINANCE,BEL,BERGEPAINT,DEEPAKNTR,DEVYANI,DIVISLAB,DIXON,DMART,FINEORG,GARFIBRES,HAPPSTMNDS,IONEXCHANG,KPITTECH,LAURUSLABS,MOLDTKPAC,NAUKRI,PRAJIND,PRINCEPIPE,RAJRATAN,RBA,RELAXO,SONACOMS,TATACHEM,Total
09/06/17,,1367.689209,47.85850143,205.3776855,146.8206177,,633.3162842,,802.3499756,,816.2683716,,43.79225159,,122.603714,41.75381851,1029.573242,76.6025238,,261.1599731,,241.5949707,,590.3294067,"11,18,219"
16/06/17,,1397.385742,48.27132034,205.4594574,154.9024353,,624.8986816,,800.0999756,,828.4122314,,46.15465546,,118.6703262,40.72179413,1000.347961,75.92462921,,262.5825195,,240.6287994,,583.2347412,"11,17,986"
23/06/17,,1391.724609,46.90474319,200.4721832,158.1791687,,621.2980347,,801.5999756,,816.2683716,,44.12596893,,119.3881607,41.32381058,978.8995361,75.14987946,,258.2723389,,242.7593536,,577.3781128,"11,12,218"
30/06/17,,1364.858398,45.93675613,201.2488861,156.1910095,,629.4723511,,815.0999756,,810.1715698,,43.80981445,,120.8336868,43.77486801,1018.477722,73.01934814,,253.1128387,,238.7459869,,576.4733887,"11,11,309"
07/07/17,,1383.679688,48.39943314,200.4313202,166.6651611,,661.8778076,,895.4500122,,909.6524048,,45.74188995,,121.6596985,44.03286743,1035.864136,76.21515656,,265.9160156,,255.2454224,,617.0413208,"11,41,020"
14/07/17,,1493.205322,49.29624939,206.9720001,164.9679565,,714.9622803,,891.3499756,,925.6130371,,49.93976593,,121.008606,43.00085068,998.4161377,79.65306854,,263.7927856,,251.975235,,609.47052,"11,49,399"
21/07/17,,1610.706055,48.75531387,206.2361603,166.5196838,,701.484314,,914.75,,872.5268555,,54.15081024,,119.2668304,42.39883041,999.8512573,76.26357269,,271.7762146,,241.2233734,,592.8052979,"11,54,134"
28/07/17,,1694.400391,50.60588074,205.4185791,160.7491913,,654.9197998,,898.5499878,,886.7525024,,51.91575241,,116.8582077,43.25885391,984.0766602,74.08461761,,265.4064331,,236.98703,,594.1861572,"11,50,501"
04/08/17,,1715.709839,50.91905212,199.4170532,162.3009186,,663.2888184,,911.3499756,,887.5280762,,49.07911301,,115.7434616,43.47385406,1008.532227,72.43829346,,258.6332397,,224.9469299,,576.8067017,"11,44,885"
11/08/17,,1690.616455,48.76954651,196.490509,142.1769867,,610.0096436,,890.0999756,,864.5997314,,45.55307388,,108.7166443,42.82884216,947.9636841,65.53890991,,234.7322693,,240.5544739,,558.3672485,"11,19,167"
18/08/17,,1700.026489,51.90127563,198.2216949,153.8149261,,617.0648193,,926.25,,883.1917114,,48.18333435,,106.7758102,42.4418335,943.6976929,67.76476288,,227.3185425,,242.2886658,,574.168335,"11,29,121"
25/08/17,,1754.196289,54.57098389,200.9833832,165.1619263,,655.0171509,,994.5999756,,861.5093994,,47.0723877,,103.9690628,43.00085068,927.5262451,67.96260834,,237.8549347,,249.1757813,,570.7269897,"11,45,939"
01/09/17,,1791.687012,56.24181747,205.9296417,173.6479187,,694.039917,,1048.400024,,917.5344238,,45.87362289,,107.5521393,46.52692032,942.2095337,66.77549744,,244.1852722,,251.628418,,568.1580811,"11,62,230"
08/09/17,,1885.239502,54.71627426,211.3705444,170.0110779,,688.0551147,,1070.849976,,908.2633667,,46.28638458,,108.3682861,46.18291473,969.3933716,70.88095093,,254.2118683,,251.6036224,,603.2984009,"11,80,693"
15/09/17,,1894.101807,55.18120193,218.3365173,166.6166687,,845.4110718,,1087.75,,877.0109863,,50.4498291,,109.4432144,46.05390549,1177.240845,68.70455933,,254.2968292,,262.1077576,,617.2575684,"12,07,361"
22/09/17,,1852.428955,52.56598282,208.279129,167.6349945,,953.9299927,532.333252,1039.150024,,856.0265503,,49.42369461,,107.3630447,44.7587471,1051.441162,68.25939178,,248.4763184,,248.9494171,,596.2218628,"11,87,939"
29/09/17,,1827.186157,52.27685547,201.9314117,187.8559265,,841.7521973,526.4598999,1078.449951,,880.4003906,,44.57546616,,100.704483,44.45603561,1093.308228,67.36904907,,240.3191223,,260.1160889,,621.3775024,"11,87,883"
06/10/17,,1912.224731,53.12389755,211.8651581,201.3850403,,849.824585,534.9102783,1105.25,,919.4783325,,47.11725616,,107.6417236,43.63438034,1051.242676,64.84642792,,240.3615875,,257.5295715,,657.6810303,"12,07,688"
13/10/17,,1946.578857,54.67414093,211.5766296,211.1318207,,858.5862427,544.9588013,1229.900024,,903.4783325,,47.11725616,,108.2090454,47.48320007,1062.949707,69.00134277,,245.3961182,,256.0871277,,668.8775024,"12,28,543"
20/10/17,,1838.986084,55.04172897,216.316803,208.9497223,,865.1328125,530.3355103,1167.400024,,887.1293945,,48.91534042,,108.4777679,46.96426392,1104.667969,67.61637115,,242.1672211,,260.4642944,,697.4259033,"12,25,128"
27/10/17,,1806.175415,55.07369232,225.1376343,210.6468964,,857.2572021,543.3605957,1136.199951,,932.3880005,,47.07960129,,107.1540222,44.88848877,1103.57666,70.58416748,,254.6579437,,262.9512939,,721.999939,"12,31,671"
03/11/17,,1827.385376,58.47784042,215.2863312,215.6415405,,1035.245483,537.3774414,1129.150024,,921.2229004,,47.38555527,,106.2881088,46.57505035,1179.96936,75.3821106,,245.990921,,292.8948364,,707.749939,"12,44,988"
10/11/17,,1740.106201,58.1581955,207.2074127,211.5682526,,999.6575928,536.9379272,1159.650024,,892.9611816,,43.25279617,,105.9994736,45.88312912,1180.217407,81.11985779,,261.9654541,,283.0462952,,696.7473145,"12,38,300"
17/11/17,,1779.140259,57.1353569,210.6698151,205.8462524,,1002.463257,576.9523315,1106.050049,,900.4876709,,44.11418152,,105.3326263,48.78055954,1172.828613,80.32844543,,259.3738098,,285.5084229,,694.3238525,"12,35,081"
24/11/17,,1777.895508,59.05318832,211.6178436,210.2105103,,1030.077026,644.8349609,1149.900024,,915.2415771,,43.94943619,,107.3132706,61.1054306,1212.643555,115.7441864,,263.7711182,,298.2170105,,716.619812,"12,59,890"
01/12/17,,1705.154663,58.98925781,211.5766296,199.1544495,,1018.214539,680.2145996,1114.400024,,911.7026367,,40.70630264,,104.7055817,64.95423889,1286.855591,108.6214752,,285.9697571,,300.2315063,,690.3494263,"12,53,548"
08/12/17,,1691.761475,59.08515167,207.4547272,196.2934265,,1037.017334,702.9087524,1132.550049,,916.9362793,,41.46883392,,100.9931107,62.61899567,1217.66394,110.8967819,,280.6802979,,316.0488586,,698.4922485,"12,53,385"
15/12/17,,1722.530762,57.50294495,206.3830566,206.6705933,,1033.965698,641.1591187,1121.800049,,904.2259521,,48.19987488,,104.3572311,59.72158432,1230.935669,105.9504471,,287.5629883,,343.5054321,,696.8928223,"12,60,704"
22/12/17,,1774.111694,60.26781082,214.0909882,223.7396088,,1072.014526,806.4807129,1151.099976,,959.5531616,,56.08884048,,109.9508209,58.94318008,1275.075073,110.1053696,,299.3951416,,341.4412231,,712.6453857,"12,90,608"
29/12/17,,1749.366821,58.19016266,223.4064484,224.9034119,,1081.120605,837.6151733,1181.349976,,959.5531616,,56.45598602,,108.0697021,67.67868805,1373.09668,110.5010757,,308.1896667,,336.0444031,,708.4769287,"13,00,318"
05/01/18,,1803.73584,58.23810959,219.3670044,235.2805786,,1087.962646,814.8511353,1243.400024,,920.6746216,,56.44656754,,109.7617111,66.29484558,1403.119629,121.3830032,,305.1307068,,335.7210999,,734.8442993,"13,16,184"
12/01/18,,1762.461182,56.91160965,219.7379761,261.3204956,,1073.195923,767.5450439,1234.599976,,1015.97699,,53.65060043,,108.9953308,64.3920517,1383.584839,124.0045624,,304.9394836,,335.8951721,,740.951416,"13,15,221"
19/01/18,,1694.748779,55.2175293,203.4565125,273.1524048,,1078.462646,765.8070679,1144.349976,,999.578186,,51.92312241,,108.029892,62.10008621,1393.526123,111.4408798,,294.3818359,,316.2975769,,703.5330811,"12,83,848"
26/01/18,,1703.163208,56.6239357,208.4852142,282.5597534,,1104.550537,763.0102539,1159.300049,,1006.656067,,52.33734131,,108.9555206,61.32164764,1378.266235,108.9677124,,252.8310699,,310.9256287,,696.8928223,"12,76,296"
02/02/18,,1622.356445,48.60100937,203.4977264,242.9422302,,1012.898438,739.0075684,1135.099976,,956.1638184,,49.29190063,,101.6699219,60.06754303,1339.44519,99.22344208,,237.6212769,,304.7578735,,668.9259644,"12,35,631"
09/02/18,,1632.612915,49.97545624,203.7038269,261.6114197,,1000.937378,695.0576782,1177.800049,,966.1326904,,47.93157196,,102.5955505,56.17547607,1285.71228,93.98032379,,252.4062195,,305.2055054,,679.9285278,"12,44,854"
16/02/18,,1665.771973,51.22860718,203.250412,250.5068665,,1032.341309,643.1668701,1173.5,,935.1294556,,46.66067505,,104.4567566,52.93208313,1221.039307,91.50715637,,250.8979797,,297.3217163,,695.1963501,"12,43,422"
23/02/18,,1623.352295,49.81108475,202.3848114,250.6523743,,1033.227295,656.012207,1300.25,,918.0827637,,47.27729797,,102.5059662,51.89421082,1197.051514,89.92433167,,248.7737274,,302.6438904,,684.8723755,"12,48,567"
02/03/18,,1650.735962,50.56929016,202.1374969,251.9131317,,1001.429626,705.5757446,1314.25,,937.2229614,,46.62772751,,105.9994736,51.89421082,1290.315308,89.8748703,,250.1545105,,305.6282959,,677.6503906,"12,55,703"
09/03/18,,1644.86084,48.93749619,203.4152832,229.5100708,,980.953064,688.9746094,1306.550049,,929.7463379,,43.87412262,,103.560997,48.00214005,1259.161133,77.41011047,,231.2272186,,306.0510864,,666.0177612,"12,37,116"
16/03/18,,1682.998779,49.23418427,207.8669281,247.5488892,,1070.242554,689.4141235,1365.800049,,922.8677368,,44.42484283,,104.6458664,46.14259338,1286.980835,82.85107422,,233.6063995,,314.581543,,660.2014771,"12,56,929"
23/03/18,,1672.74231,46.0859642,200.4062958,242.3118286,,1019.346497,639.3012695,1281.099976,,899.5406494,,42.75385284,,101.0428772,42.03430557,1227.210327,78.20152283,,220.6908264,,304.409668,,646.6784668,"12,27,145"
30/03/18,,1762.261963,46.82769012,211.4117584,241.3420105,,1072.55603,655.3729248,1324.800049,,916.7368774,,46.84895706,,100.1471176,41.64509583,1161.318604,79.53703308,,221.4342957,,324.0072937,,656.0330811,"12,46,154"
06/04/18,,1924.821289,47.65183258,218.5014038,251.2342377,,1098.200806,707.9929199,1419.849976,,935.2789917,,46.57124329,,101.0627823,45.40743256,1197.897461,89.67701721,,232.5442657,,348.3799744,,701.4488525,"12,89,250"
13/04/18,,1910.233276,46.97603989,224.189621,244.9303741,,1125.912964,716.3234863,1469.099976,,923.017334,,47.41850662,,99.60964966,44.97497177,1240.547974,92.64481354,,242.8470154,,347.1862183,,703.5330811,"13,00,391"
20/04/18,,1872.095337,43.59706116,221.7989197,242.4573059,,1175.283081,676.7186279,1475.400024,,945.9456787,,48.0163002,,101.2518921,43.24517441,1199.440308,92.89213562,,237.9824219,,333.5574036,,711.1912842,"12,94,794"
27/04/18,,1896.591309,43.91023636,230.496109,259.7687378,,1169.917847,691.461792,1483,,974.7556763,,46.91015244,,100.4954605,43.33165359,1202.575562,92.15018463,,235.1996002,,348.1063843,,714.244812,"13,03,895"
04/05/18,,1851.084595,42.7234726,224.107193,249.3431091,,1172.231323,721.8970337,1486.800049,,971.5158081,,47.47028351,,100.4855118,42.16404343,1194.364014,92.7437439,,241.9972687,,338.3822021,,741.9692993,"13,03,782"
11/05/18,,1850.636475,42.17953873,228.8061371,248.1308136,,1179.614624,719.7295532,1453.900024,,979.3414307,,45.11677551,,97.21096802,40.86668777,1232.784424,93.13945007,,241.593689,,339.4267273,,751.9055176,"13,04,315"
18/05/18,,2134.629639,40.10269928,231.1143951,241.6814423,,1136.446655,707.3736572,1417.199951,,913.6964111,,45.32388306,,91.38847351,38.4017067,1204.86499,95.36530304,,241.7211456,,344.9230042,,696.6989136,"13,00,173"
25/05/18,,2105.404053,39.08076859,244.0983429,243.4271545,,1127.881836,681.6030273,1497.550049,,920.7244263,,41.54885483,,92.22452545,36.10971832,1170.376221,92.29857635,,261.8379822,,334.8755188,,710.2703247,"13,12,334"
01/06/18,,2066.91748,36.72372055,238.5337982,229.2191467,,1033.424194,653.3052979,1531.099976,,946.0453491,,40.71570969,,91.4183197,36.52951431,1210.488647,92.99105835,,251.7052155,,356.4627686,,712.7907104,"13,05,251"
08/06/18,,2195.720215,39.09724808,235.4835968,232.2256012,,1034.900757,637.4433594,1593.550049,,981.9332886,,39.84962082,,96.02656555,36.57305527,1193.020264,88.73720551,,255.1040344,,347.2110596,,716.4259644,"13,18,790"
15/06/18,,2273.539551,38.56980133,240.3886566,237.656662,,1083.926392,623.2895508,1535.349976,,1024.550171,,40.81455994,,99.33096313,36.57305527,1243.534058,86.01672363,,257.5044861,,342.9582825,,715.1657104,"13,25,183"
22/06/18,,2325.219971,36.26220322,234.7416534,240.3721619,,1028.05896,586.8610229,1494.25,,1007.204346,,40.65452194,,95.31990051,36.09412003,1197.449707,80.47683716,,250.3032074,,357.3580627,,697.4743652,"13,10,470"
29/06/18,,2287.231445,35.8336525,231.8563232,236.056427,,1022.201416,581.6170654,1485.400024,,1038.10791,,38.15980148,,91.71691895,35.83289337,1179.483643,77.80581665,,254.3180847,,343.4556885,,676.9234009,"12,98,382"
06/07/18,,2331.791992,36.54241562,244.3456573,228.3947906,,1056.361816,576.8224487,1568.25,803.2501221,1150.805908,,38.50341797,,94.87202454,36.70367432,1206.507202,73.30464935,,245.2686615,,349.4244995,,679.831543,"13,15,008"
13/07/18,,2449.940186,34.2677803,246.9012299,231.8376923,,1091.851196,580.3184814,1576,799.7616577,1223.728149,,37.6279068,,93.19991302,34.87501907,1268.915405,76.32191467,,276.1556396,,372.3547058,,684.3876953,"13,40,477"
20/07/18,,2709.985107,34.06999207,255.2274628,211.8591766,,1072.703735,559.0627441,1521.5,747.7830811,1090.294922,,36.01340103,,88.41252136,35.22334671,1255.627563,76.91547394,,297.9812622,,382.2032776,,639.6503906,"13,40,408"
27/07/18,,2696.94043,33.72385025,262.5644226,229.6555634,,1083.926392,566.8538208,1566.699951,806.7884521,1148.562988,,37.64673615,,89.51730347,34.74440765,1397.016235,79.04240417,,351.835083,,402.2236633,,658.3596191,"13,82,300"
03/08/18,,2668.710449,39.32801056,259.1020203,235.3362122,,1189.459229,561.8495483,1650.75,790.4423218,1172.189087,,37.29841232,,93.41888428,43.19104004,1355.908447,80.3779068,,354.3641357,,405.1583252,,672.5126343,"13,99,760"
10/08/18,,2794.924316,39.92139053,270.3960266,276.4932251,,1104.747314,500.1898499,1589.400024,794.1799927,1188.488159,,37.20898438,,87.18830109,37.70507813,1473.309326,81.11985779,,365.2029419,,415.4296875,,652.5917969,"14,09,712"
17/08/18,,2840.779297,38.65221405,274.9300842,269.227356,,1154.757446,505.5037537,1616.699951,821.0912476,1245.061523,,38.63050461,,88.50209045,38.7500267,1480.923706,78.74562073,,406.7303162,,419.2347717,,686.6172485,"14,38,688"
24/08/18,,2900.375977,38.75110626,276.6612854,260.0109253,,1283.0802,516.5211792,1559.699951,968.9534912,1246.656616,,39.31772614,,87.79543304,38.83710098,1565.329102,78.597229,,374.9578247,,421.7466736,,706.8774414,"14,50,927"
31/08/18,,2847.05249,37.48193741,275.7544556,254.6468811,,1284.852173,599.21698,1604.5,1046.049072,1298.544434,,39.91081238,,87.168396,45.15031433,1614.150635,80.97146606,,391.57724,,418.6627808,,736.7346191,"14,69,910"
07/09/18,,2728.456543,30.32838821,260.338562,250.9407501,,1294.056763,552.1905518,1561.199951,1123.942261,1246.556885,,38.78112793,,85.78492737,42.58149719,1617.385498,90.86413574,,373.6401672,,419.9311523,,738.0917358,"14,50,138"
14/09/18,,2657.557861,29.27349091,256.3403625,266.1064758,,1308.872803,549.9730835,1535.150024,1134.05896,1243.715698,,39.76018524,,88.16369629,41.40592194,1618.580078,106.2966919,,398.9093933,,423.1642761,,724.90802,"14,54,032"
21/09/18,,2374.510742,26.42196083,247.7256165,270.1538696,,1364.494019,515.192749,1501.849976,1140.886353,1256.176758,,37.39726257,,85.40670776,39.14188385,1516.009766,98.87718964,,374.9578247,,412.7436829,,712.5484009,"14,16,937"
28/09/18,,2158.229492,26.43844414,241.4191132,285.1244812,,1289.134521,514.4036255,1395.949951,1053.9729,1121.497437,,35.43914795,,85.62567902,36.14246368,1421.203125,86.85760498,,335.236908,,361.3372803,,668.6350708,"13,50,707"
05/10/18,,2029.476563,26.53734016,220.6860046,254.9881897,,1259.797974,482.0505066,1331.199951,1026.064941,1021.011169,,34.55422592,,81.51509094,35.57155609,1426.67749,96.1072464,,332.3677979,,349.8472595,,632.913208,"13,13,613"
12/10/18,,2279.812988,28.18562317,234.4118958,244.0650177,,1263.637329,484.1381226,1411.699951,1092.296631,1111.727905,,34.20590591,,81.60466003,37.24035645,1478.933105,111.4903412,,339.7636719,,338.1334839,,635.4820557,"13,49,429"
19/10/18,,2131.692383,27.47686005,233.7111816,244.6502075,,1268.707275,446.9804688,1234.25,1056.066162,1139.541016,,33.92819214,,76.30966949,37.85515594,1495.903687,105.9504471,,335.3006287,,356.8855286,,651.331543,"13,25,029"
26/10/18,,2328.107666,28.84493446,232.5570526,235.9213715,,1234.39917,416.7149963,1226.599976,1038.224976,1101.759033,,32.93030548,,68.19796753,34.34192657,1591.25769,106.5440063,,314.5582275,,367.9526978,,649.1019287,"13,27,873"
02/11/18,,2373.216064,31.39977074,250.8994598,268.8860474,,1475.736694,426.6836548,1462.5,1117.912109,1182.755981,,33.41041946,,72.71662903,36.88902283,1445.290527,106.9891815,,288.5876465,,392.7979126,,674.499939,"13,78,826"
09/11/18,,2365.847168,32.53708649,254.7328339,267.9595032,,1526.583374,426.2341309,1396.75,1117.064819,1161.372925,,34.71897125,,73.04508209,38.38214874,1396.46875,107.5332718,,300.7228394,,393.4942322,,677.5535278,"13,78,876"
16/11/18,,2387.007324,30.69101143,261.3690796,250.7944794,,1530.275024,399.4746399,1387.900024,1152.44812,1117.111084,,34.17766571,,78.9870224,36.23029327,1363.622437,107.8795242,,304.1870117,,395.8071899,,674.0636597,"13,79,282"
23/11/18,,2368.1875,30.90528679,258.4425354,255.1832428,,1504.974731,411.1513367,1410.900024,1129.623413,1095.47876,,33.86229324,,77.23529053,37.899086,1383.877686,107.0881042,,299.2351685,,378.9204102,,677.7473755,"13,74,609"
30/11/18,,2517.701904,27.42741394,263.3887939,251.1358185,,1414.848389,408.6042175,1492.5,1122.746094,1133.908569,,33.03856659,,76.33952332,38.64564514,1543.431396,105.3074265,,307.119873,,371.757843,,675.9539795,"13,91,743"
07/12/18,,2477.572754,26.50437355,256.0105896,225.1932373,,1468.303955,393.2717285,1513.150024,1151.899902,1199.952393,,33.30215454,,75.10535431,37.02076721,1505.608276,104.6644058,,312.8155212,,372.0562744,,653.6580811,"13,85,804"
14/12/18,,2477.473145,27.16368675,265.5734253,226.2660522,,1469.190063,391.6535339,1594.5,1178.56189,1216.101929,,34.38477325,,75.3143692,37.85515594,1552.339722,105.5547409,,307.5874023,,359.521759,,668.1504517,"14,00,491"
21/12/18,,2590.343506,29.22404099,272.2508545,214.0749969,,1450.633179,429.2007751,1648.099976,1182.847778,1172.986694,,35.02022171,,77.64337158,37.5038414,1567.369385,106.9891815,,323.930542,,361.1383057,,683.0305176,"14,21,717"
28/12/18,,2620.515137,28.92734909,271.9623108,211.0028687,,1443.052856,410.7218018,1654.949951,1178.611816,1178.020874,,34.80369949,,76.63811493,37.32817841,1446.136475,104.8622589,,305.1858826,,363.2770996,,689.4769287,"14,12,485"
04/01/19,,2568.336914,30.27894211,266.3153687,215.4403992,,1436.014038,409.353363,1577.75,1203.03125,1170.793457,,35.12377548,,76.34947968,37.7673378,1546.915161,119.0582275,,308.1612549,,370.1412659,,676.8264771,"14,09,558"
11/01/19,,2500.375732,30.31190681,267.7579956,210.1251068,,1480.954102,410.6219482,1571.650024,1191.917969,1186.245239,,36.20638657,,75.19493866,38.64564514,1582.598267,150.1706696,,307.9486694,,376.0354919,,676.4386597,"14,14,611"
18/01/19,,2530.099609,28.48231316,268.8297119,224.8519135,,1485.384155,432.3371582,1383.050049,1160.870239,1178.220215,,35.77334213,,74.70722961,40.53401566,1569.409912,138.25,,304.7608337,,372.2303467,,671.5432739,"13,93,688"
25/01/19,,2585.364746,26.50437355,258.5249634,210.6615143,,1469.780762,446.3511963,1365.699951,1116.217651,1111.977173,,36.45585632,,74.07024384,42.68587112,1691.041138,120.2948151,,286.9937134,,358.4274597,,660.6376343,"13,78,420"
01/02/19,,2616.432617,27.83948326,268.2526245,221.3896484,,1507.927979,456.7193604,1442.949951,1096.083984,1121.497437,,35.6744957,,70.15871429,37.7673378,1727.07251,127.1702194,,288.5663757,,370.837616,,649.2958374,"13,95,422"
08/02/19,,2692.907715,26.40547943,255.309906,220.5606384,,1659.63147,434.6844788,1477.5,1072.113159,1032.924072,,34.26709747,,69.15346527,38.60173416,1760.317139,141.4156494,,280.9367371,,370.116394,,574.4106445,"13,90,730"
15/02/19,,2546.678955,24.83961105,241.2542419,211.5392761,,1593.328857,430.1496887,1464.300049,1139.73999,1022.556396,,35.09082794,,65.10259247,36.88902283,1682.481201,132.7595673,,247.4853363,,366.5102234,,537.4769897,"13,52,848"
22/02/19,,2629.875488,25.94396019,242.6144714,211.4417419,,1540.710205,450.9759216,1487.900024,1147.265381,1038.057983,,35.22732544,,66.89412689,36.88902283,1649.784058,140.9704895,,246.1039276,,363.2025452,,549.0126343,"13,60,380"
01/03/19,,2652.130859,28.02079391,248.9621887,227.7289886,,1641.616089,452.2944336,1456.550049,1136.251465,1046.780762,,36.22992325,,68.19796753,36.62553406,1789.331421,144.8780823,,259.4292297,,367.629364,,546.7346191,"13,80,555"
08/03/19,,2754.943848,28.74603844,249.0858459,245.1865845,,1624.289673,494.8658752,1450.400024,1190.422852,1116.463135,,37.65615082,,69.69091797,38.82131195,1784.9021,153.9793396,,280.6604614,,375.5877991,,560.0151978,"14,04,230"
15/03/19,,2847.600342,31.2514286,254.6503906,255.2320404,,1681.830811,498.9312744,1478.5,1224.311035,1067.366455,,38.02329636,,76.78741455,39.96311569,1861.244995,151.4072571,,277.7913818,,373.4489746,,566.2677612,"14,25,798"
22/03/19,,2824.847168,30.01521492,258.8959351,261.0837402,,1637.629028,493.8270874,1503.699951,1254.112671,1113.472412,,38.1080246,,76.77746582,39.96311569,1883.590576,149.7749481,,276.5162659,,373.6728516,,563.8442993,"14,28,079"
29/03/19,,3012.051758,30.75694275,266.809967,267.8132019,,1676.711548,469.6946106,1471.099976,1232.533936,1128.375977,,37.47257614,,79.57424927,41.19274902,1834.271118,153.5341644,,282.6581726,,385.4612427,,569.5152588,"14,43,069"
05/04/19,,3095.397461,31.94370461,275.2598267,273.4698181,,1692.807373,475.2981873,1449.300049,1309.230957,1139.441284,,37.56671524,,77.81257629,44.48641205,1829.941406,143.9382935,,297.5986938,,418.3643188,,587.9335938,"14,65,669"
12/04/19,,2994.376709,31.07011795,269.695282,262.8392639,,1701.421265,483.0993042,1465.349976,1283.565552,1131.466309,,37.28429413,,79.95246887,43.03719711,1882.197144,141.3661804,,290.6916199,,422.39328,,589.0484619,"14,58,104"
19/04/19,,3001.04834,30.47673416,271.4264526,260.6936035,,1698.566406,464.4206238,1358.5,1304.795532,1107.241821,,38.15980148,,78.7282486,44.83773041,1901.656128,137.3101959,,303.2093811,,450.4716187,,577.8034668,"14,54,662"
26/04/19,,3078.319824,29.04273033,264.0483093,261.4738464,,1694.776245,471.72229,1301.150024,1379.499146,1069.310425,,37.27488327,108.5042114,77.0063858,44.26683044,1904.791382,139.4371185,,307.778656,,439.8520813,,561.2269897,"14,51,050"
03/05/19,,3096.094482,29.12514305,256.8349915,266.740387,,1674.644287,469.7345276,1262.449951,1430.381226,1033.572144,,36.99716568,99.09288025,79.61405945,46.1841774,1974.366089,134.9854279,,286.1436157,,436.7184448,,540.4335938,"14,39,583"
10/05/19,,2909.089111,29.50424767,248.3439026,274.1525269,,1625.520264,453.9425659,1250.75,1368.036865,1010.444275,,35.96162415,99.39164734,76.96656799,48.95077133,1939.877197,120.5421295,,307.4173584,,432.8884583,,572.2294922,"14,26,473"
17/05/19,,3287.232178,30.22949219,247.1897736,276.8833008,,1607.898804,450.7362061,1234.25,1362.355713,1000.674744,,37.20427704,97.39984131,74.24938965,45.5148468,1809.138672,127.565918,,313.8356018,,397.1253052,,600.1478882,"14,40,895"
24/05/19,,3451.484375,36.80613708,256.0930481,287.6602478,,1734.990967,485.0371094,1341.050049,1517.14502,1080.973999,,39.45423126,96.25453949,74.57784271,47.16587448,1947.839966,140.8220978,,335.7681885,,407.2971497,,608.1453247,"15,03,778"
31/05/19,,3455.019287,36.77317047,272.4981689,307.4585266,,1565.714966,487.7839661,1323.099976,1540.817017,1185.348145,,45.58747864,95.45780945,71.61184692,49.97708511,2030.005737,143.3941803,,353.6627808,,423.5124512,,611.4896851,"15,16,595"
07/06/19,,3496.542725,35.75123596,269.1594238,313.6515808,,1540.070313,479.4235229,1296.650024,1489.88501,1197.061401,,46.68892288,94.0635376,70.46725464,48.68303299,2301.237305,145.2243347,,382.3961487,,421.3487244,,608.5331421,"15,30,780"
14/06/19,,3504.907471,36.49296951,270.3135681,274.1525269,,1503.153442,440.6077271,1330.599976,1434.966064,1197.310669,,50.55809021,95.65699768,67.42163086,50.86952972,2184.980957,134.7875671,,377.7843933,,410.7540894,,607.2244263,"15,14,217"
21/06/19,,3551.260498,36.82262039,261.9873657,274.8352356,,1522.990112,443.6542664,1320.449951,1361.259277,1221.13623,,57.2185173,95.60719299,66.09789276,47.65671921,2115.854248,138.0026855,,355.1079712,,414.8327942,,588.369873,"15,00,343"
28/06/19,,3666.719971,37.06986618,261.616394,285.0391541,,1572.015625,452.7738953,1397.900024,1421.26123,1216.550537,,62.97520065,96.30433655,67.03347015,48.01370239,2235.992432,139.2887421,,368.3907776,,417.4689941,,606.8850708,"15,36,751"
05/07/19,,3703.264648,35.75123596,258.4837341,298.8416443,,1585.157959,461.8235779,1356.150024,1367.139893,1227.665771,,61.11592484,97.10106659,68.60604858,46.05031204,2244.900635,134.3918762,,365.6492004,,441.5929871,,588.1274414,"15,31,831"
12/07/19,,3363.458496,34.94357681,255.1450195,294.76474,,1586.585449,444.4234009,1359.400024,1383.735107,1186.245239,,60.83821487,88.53624725,70.88528442,47.29974365,2183.537842,127.2691422,,381.6735535,,421.1000366,,581.1478882,"15,06,957"
19/07/19,,3307.994141,32.50411987,254.9389191,297.3189697,,1598.64502,440.8274841,1402.050049,1401.077881,1170.793457,,72.96349335,83.25793457,69.7506485,45.42560196,2129.042725,120.6410522,,376.5396118,,418.7124939,,574.3621826,"15,03,750"
26/07/19,,3252.031982,32.52060318,270.3135681,279.2921753,,1638.908936,436.7121887,1425.050049,1415.530151,1143.927368,,67.3527298,79.72246552,67.48136139,45.47022629,2214.791504,107.8300552,,331.4628601,,406.2774963,,577.2218628,"14,92,652"
02/08/19,,3225.893066,31.44922066,275.8369141,279.6851501,,1578.069946,391.9931641,1514.199951,1420.613525,1101.559692,,63.12112427,80.66857147,67.35196686,43.46221542,2174.330811,107.3848877,,327.4442444,,425.3776855,,546.0076294,"14,89,088"
09/08/19,168.4700012,3403.587891,32.19094849,296.2402649,274.2328796,,1639.5979,387.7579956,1450.800049,1436.959473,998.3320923,,60.67818069,82.56079865,67.59083557,44.62239838,2197.970215,105.9999161,,340.2017822,,427.9144287,,549.6427612,"15,06,812"
16/08/19,161.9700012,3323.627686,31.67998123,301.6399231,266.2264709,,1483.070801,471.5824585,1492.699951,1427.739868,1009.696594,,62.06204605,84.75179291,67.26239777,43.95306015,2178.61084,106.2472305,,323.3405457,,423.9849854,,538.7856445,"14,90,570"
