Date,AFFLE,BAJFINANCE,BEL,BERGEPAINT,DEEPAKNTR,DEVYANI,DIVISLAB,DIXON,DMART,FINEORG,GARFIBRES,HAPPSTMNDS,IONEXCHANG,KPITTECH,LAURUSLABS,NAUKRI,PRAJIND,PRINCEPIPE,RAJRATAN,RBA,RELAXO,SONACOMS,TATACHEM,Total,,
04/10/19,221.5200043,3886.33667,34.34377289,350.4019165,295.8405151,,1595.740723,599.4367065,1894.650024,1703.629761,1156.388428,,66.22775269,92.7047348,70.97485352,2258.4375,103.2299652,,67.62956238,,489.890686,,558.8519897,"17,64,952 ",,
11/10/19,237.0599976,3958.878418,34.37649155,393.9703064,301.5965271,,1665.931885,610.1844482,1843.199951,1691.220825,1169.048828,,63.45061111,101.0601044,64.79404449,2248.484131,106.1977615,,65.64045715,,496.4066467,,575.8162842,"17,90,808 ",,
18/10/19,239.5099945,4120.541504,38.12338257,411.4058838,315.3911438,,1711.659424,616.3174438,1924.849976,1937.059692,1138.494385,,63.57770538,96.58401489,62.6939621,2290.587158,105.7031326,,74.21349335,,526.3501587,,594.6708984,"18,51,328 ",,
25/10/19,292.4200134,3964.156006,38.18883514,404.3162537,346.9501648,,1730.905396,607.5075073,1917.099976,1942.691162,1116.812134,,73.93314362,95.24118805,70.24829865,2295.961914,104.9611816,,71.47847748,,545.2514038,,595.8341064,"18,60,067 ",,
01/11/19,279.2099915,4052.530518,39.383255,419.2786865,337.7206116,,1714.366699,605.2401123,1966.599976,1872.57251,1168.799561,,77.48694611,90.86457062,75.26460266,2602.67749,112.1828308,,70.43419647,,540.3769531,,615.3187866,"18,87,906 ",,
08/11/19,279.5700073,4142.946289,35.81634903,400.111908,349.5800476,,1673.906006,543.9699097,1968.849976,1883.386719,1197.260864,,79.33679962,89.52174377,72.85597229,2501.301514,109.9075165,,68.2660675,,548.6834717,,611.9259644,"18,80,553 ",,
15/11/19,327.8299866,4170.130859,36.3890152,401.5957947,350.4732361,,1720.765625,654.7935791,1870.849976,1938.156128,1142.132935,,75.02046967,94.14703369,68.03872681,2632.239258,110.2042999,,61.6523056,,542.6152344,,619.5356445,"18,94,005 ",,
22/11/19,337.2999878,4061.143799,35.81634903,393.1459045,343.427063,,1706.786499,634.7164917,1837.25,1971.496094,1160.375977,,69.86627197,98.12577057,66.57563782,2591.280518,106.0988388,,61.22464371,,569.6240845,,620.3596802,"18,82,048 ",,
29/11/19,303.5100098,4056.015625,33.72201157,409.1800537,334.1479187,,1758.814575,661.3561401,1822.5,1817.205078,1203.142456,,71.18424225,97.42949677,69.74069214,2621.190674,104.7633286,,58.58908081,,583.2529297,,655.5484009,"18,81,205 ",,
06/12/19,293.3699951,3933.735107,33.55839157,412.5187683,330.2774658,,1755.516602,689.2942505,1801.400024,1885.629395,1194.569336,,65.48875427,88.12918091,67.64060211,2434.314941,101.5976715,,57.44534302,,600.2640991,,643.5764771,"18,59,837 ",,
13/12/19,298.1499939,4053.426514,32.72393417,412.6836548,348.4387817,,1811.334839,709.6311035,1782.75,1807.088501,1152.600342,,69.16963959,88.02971649,67.7202301,2616.164063,100.5589523,,55.03852844,,606.6307373,,646.7269897,"18,78,364 ",,
20/12/19,287.3299866,4117.305176,32.33125305,417.7536011,353.8474426,,1791.252197,741.1052246,1919.599976,1933.969849,1159.578491,,69.75331116,86.18954468,76.20018005,2632.637207,101.152504,,56.91822815,,620.757019,,629.6173096,"19,06,569 ",,
27/12/19,310.9400024,4234.706543,32.62576294,424.0600891,376.7723389,,1800.161377,779.7611694,1925.550049,1941.843994,1171.341797,,74.99693298,92.90367126,71.19382477,2555.249268,100.4105606,,59.62341309,,609.664917,,647.0662842,"19,28,891 ",,
03/01/20,312.6499939,4174.76123,33.05117035,420.0206299,383.2230835,,1808.233887,789.2403564,1843.550049,1887.523193,1224.525635,,78.4801178,91.21270752,75.54328918,2553.109131,110.0559082,151.3473206,60.36932755,,625.9299927,,649.8774414,"19,21,429 ",,
10/01/20,312.6000061,4126.615723,31.79130363,422.1228027,391.3609619,,1837.324219,836.2866821,1876.949951,1935.564697,1216.899414,,85.59713745,86.53768158,79.13632202,2538.278564,110.4516144,165.0019531,62.08990479,,632.6448975,,668.538208,"19,38,335 ",,
17/01/20,318.1700134,4212.600586,35.50546646,464.3309326,387.8874817,,1873.847168,832.0415649,1990.550049,2111.135742,1425.647583,,87.54584503,103.8949509,80.46006775,2585.856201,124.4991989,169.6365662,61.89099121,,675.1229858,,724.0356445,"20,17,500 ",,
24/01/20,304.5,4175.209473,33.31296539,461.4043884,396.0253296,,1882.362793,838.4542236,1948.599976,2227.651123,1512.077637,,90.79838562,100.9108963,82.00278473,2692.855713,117.5743332,171.2811127,67.28147125,,688.1548462,,732.2269287,"20,26,104 ",,
31/01/20,339.3299866,4255.716797,27.73353577,452.2538147,374.3905334,,1956.0979,891.1641235,2072.050049,2233.731201,1459.890503,,90.22884369,97.52897644,84.77967072,2659.013916,104.6644058,168.0916901,63.60162354,,729.1407471,,717.6860962,"20,44,882 ",,
07/02/20,338.7000122,4630.375,28.66616821,470.5962524,400.4415894,,2054.69043,917.2543945,2287.199951,2376.360596,1537.996704,,88.4025116,95.44012451,87.39730835,3076.46167,107.928978,171.6797791,62.46783447,,737.6463623,,740.5151978,"21,46,402 ",,
14/02/20,392.3399963,4763.011719,27.16086578,477.8095398,455.9178772,,2113.21582,896.4082031,2408.350098,2223.91333,1489.39856,,86.87273407,89.17359924,87.00914764,2843.401367,102.092308,189.4208527,60.91633224,,790.2216187,,742.4540405,"21,80,612 ",,
21/02/20,440.1900024,4860.049316,28.32256508,472.0388794,479.8352051,,2134.873779,869.1992188,2462.649902,2222.66748,1385.473022,,87.86121368,86.83609772,87.59637451,2825.83374,102.4880142,181.0984955,62.35843277,,801.0650024,,739.9820557,"22,03,078 ",,
28/02/20,358.9200134,4444.216309,24.21571159,466.3506775,458.4981689,,2073.247314,763.5496216,2323.949951,2127.930176,1558.88147,,81.16312408,81.01717377,81.86344147,2586.801758,94.02979279,163.1580811,53.2085495,,692.4324951,,690.5917969,"20,72,799 ",,
06/03/20,332.2900085,4208.716797,23.39761353,440.8773804,514.5203247,,2205.458496,883.692688,2242.149902,2243.698242,1490.793945,,77.93411255,77.88392639,83.19714355,2636.817627,85.57155609,147.5100555,57.66414261,,698.7993164,,300.752533,"19,77,806 ",,
13/03/20,296.7200012,3938.614746,22.87403107,377.894928,464.9489136,,1924.103394,783.0873413,2101,2172.283691,1254.581787,,68.48712158,70.12536621,74.56789398,2281.77832,63.21413422,105.2005844,47.46004105,,645.1793823,,265.8060913,"18,25,280 ",,
20/03/20,229.6100006,2950.164551,23.49578667,372.7425232,377.2189636,,1962.595215,716.982666,1916.099976,1846.060059,1066.967773,,57.53859711,44.71113586,72.63700867,1934.004761,52.08488846,109.0876694,44.35703278,,594.6434326,,222.1351776,"16,39,232 ",,
27/03/20,191.3500061,2535.675781,23.92119789,396.6082764,373.0011902,,1831.07312,677.3678589,2079.699951,1946.030151,1033.023682,,58.3670311,35.957901,65.08268738,2049.016846,53.0741539,98.6722641,44.1481781,,596.3843384,,217.627533,"16,20,649 ",,
03/04/20,195.3600006,2198.010498,22.90675545,369.980896,377.1197205,,1871.090942,683.1912231,2066.949951,1845.113037,1080.276245,,56.38537979,37.35045624,68.10839081,1998.254272,56.48712158,98.32342529,41.33359909,,595.1408081,,212.0535431,"15,79,048 ",,
10/04/20,226.1300049,2539.758545,22.93947983,391.2910461,465.7924805,,2277.913818,762.9703369,2392.649902,2044.953857,1186.245117,,60.31573868,42.6720314,82.01274109,2231.165039,63.70877075,110.0843582,41.77119827,,617.5736084,,225.8673248,"17,29,359 ",,
17/04/20,274.8399963,2298.433838,23.38125038,425.5027466,465.9413147,,2295.97876,779.9909058,2212.100098,2089.755859,1185.746704,,67.32448578,43.61698151,80.25105286,2474.57666,65.1926651,101.114151,45.89859009,,606.4318237,,246.0305786,"17,33,499 ",,
24/04/20,290.7799988,1968.087402,24.42841721,428.4292908,459.2921143,,2390.87915,838.4242554,2310.5,1966.313232,1216.20166,,60.85704422,47.89413452,98.4152832,2312.932617,60.64204025,93.88815308,43.38237381,,601.40802,,261.7346802,"17,15,782 ",,
01/05/20,291.6000061,2307.246338,23.61031914,419.2786865,502.9089966,,2296.569336,913.4287109,2383.649902,2005.185059,1284.438599,,65.17809296,54.60826111,101.9884186,2541.463867,60.69150162,93.43964386,43.02433395,,631.5008545,,274.1913147,"17,71,772 ",,
08/05/20,266.9299927,2016.33252,19.53619003,375.092041,527.6202393,,2265.657471,849.9411011,2255,1941.14624,1259.067749,,65.5734787,52.81782913,87.68595123,2679.169678,55.64624405,84.46943665,39.20524979,,600.4630127,,280.0560913,"17,05,537 ",,
15/05/20,263.6900024,2077.62207,22.17046547,371.3823242,513.4782715,,2297.996826,882.3741455,2333.800049,1942.491821,1314.943359,,66.12419891,49.13748932,87.03900146,2579.883789,55.89356232,84.17043304,39.18536377,,594.7428589,,284.2244568,"17,13,601 ",,
22/05/20,307.7900085,1887.927979,20.66516495,377.2354126,490.0075378,,2288.496582,866.5022583,2398.300049,1940.747559,1274.021118,,61.18182755,41.32920456,91.06002045,2409.431396,55.20107269,75.64874268,36.98740387,,653.6848755,,286.1147461,"17,08,051 ",,
29/05/20,309,1944.437866,22.66132545,405.5939941,495.6147156,,2358.490967,975.0385742,2269.350098,1926.943115,1432.675659,,58.50824738,48.93854904,92.81175232,2678.920654,57.47638702,77.84145355,36.98740387,,672.4370117,,297.1657715,"17,38,115 ",,
05/06/20,298.4400024,2382.775391,24.16662598,421.0099182,480.678772,,2422.184814,1001.748108,2499,2050.585449,1371.267334,,66.89144135,57.54258728,93.75728607,2489.158447,63.4119873,112.6259232,43.88959503,,751.8222656,,308.6045837,"18,30,851 ",,
12/06/20,292.769989,2438.588135,23.5121479,413.2195129,478.2473145,,2357.359131,995.3553467,2397.800049,1927.391602,1384.525879,,62.50450134,60.27797318,97.92758942,2807.021484,66.77549744,99.27027893,43.56139374,,652.7896118,,302.7882385,"18,02,635 ",,
19/06/20,295.5899963,2516.855713,26.19551086,412.807312,461.276947,,2274.812988,1136.254761,2363.149902,1912.690186,1333.684692,,69.10374451,62.96362686,106.865387,2745.807861,64.10447693,102.6590271,43.95921707,,632.147522,,304.581604,"18,00,379 ",,
26/06/20,302.1199951,2892.011719,27.91351509,421.0510864,500.1798401,,2314.092529,1114.080078,2294.399902,1887.772339,1397.784546,,66.37837982,61.32239532,107.9204102,2739.786133,64.10447693,115.0179749,43.16357422,,633.3413086,,305.4055481,"18,35,224 ",,
03/07/20,304.7799988,2956.188965,31.8240242,415.0331421,478.2473145,,2162.930664,1194.178833,2290.149902,1857.721436,1392.89978,,65.70056915,60.82505035,105.5814514,2775.569092,64.10447693,113.1242676,49.30990601,,627.8200684,,299.8315735,"18,28,089 ",,
10/07/20,355.9899902,3299.082031,32.59304047,410.6639404,520.3756104,,2168.935547,1244.860962,2322.699951,1983.257324,1509.336182,,63.26704025,62.81442642,118.9483337,2859.028564,66.67656708,109.1375046,51.05037308,,632.7443237,,290.622406,"18,88,323 ",,
17/07/20,339.8299866,3287.829834,32.06945801,431.1497498,525.2880249,,2227.510254,1288.571167,1989.75,2112.431152,1517.111938,,61.8690567,68.13599396,127.4979706,3102.987549,64.25286102,107.2437973,49.72761536,,623.3434448,,290.5739441,"18,81,792 ",,
24/07/20,343.269989,3237.593262,33.44386673,432.551178,589.0510864,,2312.418701,1533.262329,2031.400024,2026.066162,1673.523438,,62.0996933,67.43972015,144.9256744,3151.211914,63.51091003,106.7454529,52.21399689,,615.9819336,,292.3673096,"19,05,020 ",,
31/07/20,338.019989,3237.842285,31.36589241,433.993866,638.3743896,,2576.743164,1524.13269,2063.449951,2093.444092,1669.037354,,62.38212204,64.15725708,185.8424683,3180.475098,59.20760345,112.0777359,49.13088989,,593.1511841,,296.244873,"19,39,446 ",,
07/08/20,368.3599854,3451.334961,32.46214294,457.5710449,606.0710449,,2740.948975,1554.048462,2138.399902,2322.089355,1696.651123,,60.62168884,78.23205566,203.5986176,3295.686523,58.76243591,136.4467926,52.31344986,,633.987854,,291.6887207,"20,22,534 ",,
14/08/20,420.25,3316.806641,37.04349899,453.6964722,580.8139648,,3044.897217,1582.755981,2178,2268.914795,1842.545532,,64.54264069,77.03842926,200.9809723,3230.8396,66.08300781,143.1744537,60.27981567,,623.1942749,,285.9208984,"20,41,593 ",,
21/08/20,463.3500061,3375.756348,36.68353271,467.381134,644.973938,,3196.797607,1610.064697,2259.449951,2302.853027,1939.093994,,74.70038605,81.91239929,227.3166199,3227.106934,73.15625763,162.908905,62.8159256,,638.0665283,,305.5509949,"21,12,590 ",,
28/08/20,531.2800293,3656.712402,36.66716766,464.9492188,741.8837891,,3220.670654,1660.227539,2319.399902,2688.281494,1906.146851,,73.65072632,87.97998047,231.7357635,3373.074463,74.09606934,195.949173,62.49766922,,656.6693115,,317.9591675,"22,14,888 ",,
04/09/20,546.3900146,3580.735107,34.80190659,454.9742737,727.6425781,,3176.271729,1713.396851,2251.449951,2614.275635,1948.215454,,68.45417023,83.75255585,235.3287811,3322.112793,67.81422424,207.2615967,62.36837769,,653.4860229,,294.2575989,"21,85,550 ",,
11/09/20,581.4899902,3528.35791,33.46022415,472.1213074,727.7418213,,3100.96167,1844.867065,2239.350098,2834.598877,1920.302734,,69.42382813,88.42758179,250.397644,3366.057373,65.58837891,203.3745117,64.54644775,,638.116272,,284.0305786,"22,05,529 ",,
18/09/20,606.8200073,3460.744873,33.90200043,476.820282,835.1712646,,3295.143799,1877.459961,2149.050049,2851.542969,1990.483398,357.3729553,68.71776581,107.2271576,297.3161011,3472.210693,73.10680389,225.0525055,63.17396545,,671.2432251,,281.6555786,"22,58,021 ",,
25/09/20,581.0200195,3124.97168,30.53143311,480.1177979,794.4324951,,3013.837891,1757.88623,2102.699951,2650.705566,1983.854126,362.5074768,65.58289337,110.6588211,264.1725769,3431.849365,67.66583252,243.4414215,62.71647263,,637.2706909,,281.3647766,"21,74,075 ",,
02/10/20,572.8800049,3429.478027,31.46406364,486.5891724,812.9907227,,3016.249756,1770.651611,2184.800049,2613.378418,2081.300049,341.6203918,69.21670532,123.5400009,279.0821533,3587.023926,70.13899994,244.9862976,63.29331207,,654.6300049,,292.1249695,"22,22,858 ",,
09/10/20,554.7700195,3303.662354,30.33508873,496.9763184,756.9189453,,3138.813477,1696.496216,2057.600098,2609.092773,2129.300049,349.6960754,67.32448578,115.3835754,325.0650635,3441.006592,74.19499207,233.2751923,64.53649902,,645.4777832,,292.1734314,"21,98,512 ",,
16/10/20,534.0499878,3216.48291,29.77878189,497.512146,713.4013062,,3170.217529,1850.540527,1984.199951,2559.705566,1982.358887,324.3225403,66.67021179,110.1117401,324.617157,3584.385742,73.0573349,228.042572,64.50666046,,658.6589355,,309.7678223,"21,76,834 ",,
23/10/20,559.3699951,3303.313965,30.28600121,501.9226074,714.5922852,,3019.547607,1958.717163,2116.550049,2724.760986,1969.299561,318.888916,68.45887756,105.0388412,333.9232178,3630.669434,75.33264923,229.0392609,73.50737,,654.4310303,,311.8520203,"22,12,490 ",,
30/10/20,532.2299805,3293.655029,28.48618698,513.2990112,735.9292603,,3091.510986,1861.318237,2239.899902,2646.070801,1881.174927,337.7819519,70.17224121,93.40101624,317.6998596,3531.682373,75.9262085,229.1887665,68.93242645,,658.1118164,,312.3851624,"22,14,993 ",,
06/11/20,562.8800049,3762.064697,30.2369175,535.227478,755.8273315,,3187.346924,2003.126587,2294.600098,2419.219238,2041.573853,324.9207458,71.43371582,94.94277954,275.5488892,3579.458984,74.29391479,239.2054901,72.1348877,,694.5216675,,307.6351624,"22,67,204 ",,
13/11/20,592.4199829,4354.945801,31.62768364,537.5357056,816.1664429,,3392.013672,2056.325928,2374.149902,2563.493164,2065.199951,323.4750977,71.989151,103.9446869,288.3882446,3864.824463,74.83802032,265.2689209,85.15357971,,734.5625,,314.4693604,"23,94,133 ",,
20/11/20,629.6699829,4697.788574,35.40729904,530.0339355,804.7536621,,3415.394287,2074.86499,2382.600098,2589.058838,2151.580322,319.3375549,75.92421722,103.59655,281.3216248,3975.208252,80.42737579,261.8303528,87.51066589,,734.413208,,345.1989441,"24,41,209 ",,
27/11/20,684.0499878,4882.553711,36.37265396,534.5267334,858.4931641,,3551.494141,2380.486572,2289.199951,2582.380859,2228.540039,312.8570862,79.5062561,106.3319397,315.6594543,4250.371094,86.01672363,258.4914551,80.56869507,,734.0152588,,379.369873,"25,05,913 ",,
04/12/20,771,4854.32373,37.82887268,553.3637695,838.3966675,,3653.630615,2275.99585,2441.899902,2577.845703,2167.879395,324.5219421,75.91950226,107.6747589,330.0913086,4215.185547,97.88792419,264.2722168,84.12918091,,722.8735352,,476.0177917,"25,69,142 ",,
11/12/20,731.5300293,4822.608398,37.51799393,558.2276001,854.6228027,,3584.227295,2528.957275,2685.100098,2482.36084,2174.060303,321.6306763,73.62718964,107.7244949,327.1054077,4503.586914,111.7871246,268.6576538,82.7964859,,734.7116699,,492.3519897,"26,01,124 ",,
18/12/20,756.0499878,5229.828125,39.66141129,585.0198975,915.8551025,,3771.272461,2666.830078,2637.050049,2494.670166,2181.58667,340.6732788,77.89646149,118.9147186,352.3860474,4623.525879,103.57621,260.9333191,86.92388153,161.4499969,783.2580566,,474.709137,"26,87,260 ",,
25/12/20,765.5700073,5161.717285,37.58343887,601.8372192,901.2168579,,3690.990479,2541.532715,2673.100098,2459.486328,2167.82959,346.1068726,81.09722137,118.6163101,346.7626038,4598.841309,107.236496,271.3487244,85.53150177,180.8999939,800.5178223,,461.6708679,"26,90,326 ",,
01/01/21,772.6799927,5257.908691,41.36305618,632.1331177,981.8509521,,3787.07251,2720.768555,2789.100098,2516,2288.104004,338.5297241,84.52864838,142.737442,351.5898132,4731.570801,118.8109131,304.5883484,88.37592316,173.3000031,823.74646,,465.0637207,"27,73,062 ",,
08/01/21,793.2999878,5059.203125,43.21195984,667.9522705,1047.152344,,3798.147461,3075.234375,2967.5,2560.901611,2286.907715,343.8138123,101.6527786,139.1565704,351.8883667,5393.624512,122.9163742,297.1629944,88.96269989,166.8000031,886.7175293,,484.4514771,"28,60,256 ",,
15/01/21,730.9299927,4860.895508,43.65372849,640.2120361,1013.90625,,3586.048096,2974.928955,2820.949951,2480.666504,2173.412109,376.0167236,109.1181107,134.7302246,368.0122681,4988.071289,124.3013458,287.9934692,90.22579193,143.8000031,842.2995605,,517.6045532,"27,68,637 ",,
22/01/21,755.6099854,4946.432617,43.29376984,637.7800903,993.0653687,,3489.2771,2811.335449,2862.75,2435.764648,2286.409424,370.5831299,100.3771744,134.3323517,368.90802,5320.964355,115.5957947,301.199585,104.6169662,138.8000031,830.6106567,,503.4029846,"27,79,908 ",,
29/01/21,729.1799927,4715.912109,42.63928986,582.4230957,964.0371094,,3318.081543,2822.762451,2651.5,2351.54248,2244.789307,346.2065735,100.8761215,141.9914398,343.5776672,4347.268066,114.6559982,293.9237366,109.7289581,137.5500031,819.1704102,,460.8953552,"26,32,460 ",,
05/02/21,834.6400146,5515.314941,45.86259842,601.878418,1004.924744,,3760.344727,3257.367188,2946.050049,2396.842773,2244.191162,350.0450134,115.0207138,132.0445709,340.342926,4794.078125,132.2649384,399.3236694,110.5942154,145.9499969,881.2958984,,509.0254211,"28,70,494 ",,
12/02/21,1069.849976,5552.905273,44.58636475,634.7711182,1101.685791,,3660.71875,3729.009277,2928.899902,2413.288574,2245.487061,397.2028809,112.9825668,134.9291534,373.8347778,5345.947266,125.7357788,405.9516296,111.4992599,149.5,868.8607788,,543.7295532,"29,97,740 ",,
19/02/21,1057.390015,5475.782715,44.24276352,611.1115112,1273.324829,,3471.802979,3917.015137,3101.649902,2368.785645,2452.34082,535.9846191,112.6107254,132.7905731,363.5334167,5144.091309,141.0694122,419.5066223,109.5499496,143.1999969,868.263916,,600.1478882,"30,53,875 ",,
26/02/21,1039.939941,5216.13623,44.8972435,560.4946289,1358.722656,,3315.866455,3965.789551,2994.199951,2315.61084,2582.634033,530.2518921,114.2864151,143.4337311,348.7532043,4875.995117,162.3386536,401.0180359,110.0173874,141.5500031,850.1087646,,716.2319946,"30,10,773 ",,
05/03/21,1172.369995,5421.364258,48.07146072,601.3838501,1569.959229,,3441.482422,3821.633545,3286.100098,2385.331055,2537.874023,534.2398682,120.9091949,137.3164063,349.6489563,4921.382813,166.6914215,422.4468689,131.1217804,143.6999969,832.9484253,,725.1988525,"31,51,220 ",,
12/03/21,1161.780029,5531.147461,45.81351089,590.5432129,1560.928223,,3457.381104,4125.946777,3129.350098,2374.067871,2527.256836,537.6296387,132.9167938,156.3149109,361.2940063,4779.944336,180.491684,442.7295227,143.0663605,141,848.3678589,,759.8544922,"31,66,903 ",,
19/03/21,1068.380005,5428.83252,41.87027359,596.3963013,1492.451294,,3317.736816,4264.139648,2960.300049,2223.265869,2398.658691,534.3894043,129.6548462,156.5635834,358.9052734,4597.199219,161.6461487,421.0016785,150.2470398,136.4499969,850.7056885,,728.8826294,"30,72,318 ",,
26/03/21,1036.089966,5161.169922,40.07045746,626.4036865,1550.309448,,3414.212891,3620.522705,2855.199951,2261.290039,2395.069824,521.5281982,125.3808517,175.4129028,353.5803833,4448.195801,184.9433899,410.187561,153.1013794,129.8999939,876.0233154,,721.369812,"30,42,113 ",,
02/04/21,1120.089966,5247.702148,41.26488495,629.9896851,1633.970337,,3558.976074,3586.511963,2912.699951,2282.570068,2608.204346,592.3647461,122.1706696,174.8160706,363.6827087,4244.001465,191.274704,425.387085,152.9820557,131.0500031,901.6395264,,755.3468628,"31,23,252 ",,
09/04/21,1108.650024,4852.581055,42.49202728,620.2620239,1669.69751,,3692.811768,3754.669922,2947.75,2533.841064,2688.403809,644.6072388,120.6408844,192.8696289,419.7678528,4766.706055,201.2662811,517.2320557,160.023468,138.8000031,938.3478394,,780.4539795,"32,19,560 ",,
16/04/21,1079.829956,4597.016602,41.88663483,606.6598511,1573.978638,,3764.233154,3727.450928,2919.899902,2489.587158,2597.088867,642.4138184,117.4118729,190.6813049,444.0531921,4647.314453,230.6969604,506.71698,166.9256744,131.25,885.5735474,,730.6275024,"31,55,141 ",,
23/04/21,1074.640015,4645.361816,41.54303741,584.7313843,1615.759521,,3721.212891,3887.019287,2713.699951,2535.734619,2539.867676,643.6600952,115.0866089,195.2071228,461.4212036,4854.943848,215.8085022,488.8762207,167.2140961,130.6000061,878.0627441,,703.9208984,"31,38,116 ",,
30/04/21,1103.540039,5430.724121,43.13014984,579.9912109,1851.310425,,4000.008545,4201.061523,2852.899902,2852.091064,2614.98291,721.6251221,132.5214081,196.1520844,450.9705505,4897.892578,232.1313934,527.298584,200.9791565,129.8500061,870.2037964,,768.7244263,"33,53,092 ",,
07/05/21,1057.410034,5467.816406,45.12630844,589.5952148,1789.432983,,3966.832764,3951.096191,2895.5,3094.042969,2679.332275,829.9486694,135.3315125,201.0260468,485.1591187,4654.879395,264.3815002,577.8806152,206.916626,129.3999939,877.1177368,,659.1835938,"33,83,044 ",,
14/05/21,1031.550049,5305.407227,46.90976334,620.4681396,1715.150391,,3959.449463,3948.648682,2844.649902,3150.905518,2610.546875,726.5602417,130.5726929,220.3229675,466.0493469,4274.807129,309.7888184,631.402832,206.2701569,130.1000061,920.1429443,,681.1401978,"33,51,991 ",,
21/05/21,1019.630005,5606.975586,51.55656052,651.9181519,1747.949829,,4016.055176,3942.456055,3034.149902,3485.900146,2897.899414,759.1121826,128.736969,243.598587,486.0050964,4316.163574,348.2712708,717.7161255,203.3063965,145.1999969,1023.751587,,686.326416,"35,08,136 ",,
28/05/21,1045.140015,5585.81543,47.38426208,661.1924438,1781.493652,,4052.479736,3991.150391,3022.100098,2995.268799,2858.62207,870.9749756,137.4073029,241.9573822,519.2979126,4440.333008,331.1569824,727.8823853,200.7702789,146.8999939,1113.432983,,686.8596191,"35,45,961 ",,
04/06/21,1071.459961,5968.19043,49.96945572,656.534729,1717.97876,,4192.517578,4281.469727,3197,2989.886475,2880.105225,898.6915283,155.3316193,237.928894,544.1306763,4553.205078,372.0631714,706.2043457,216.2256317,156.5500031,1071.303223,,723.2116089,"36,36,030 ",,
11/06/21,1049.219971,6092.910645,50.39486313,664.4899292,1778.020264,,4267.876953,4184.130371,3175.550049,2974.238281,2962.796875,934.1347046,198.1937256,241.9573822,608.6260986,4663.937012,373.6954346,710.5898438,218.761734,160.8999939,1091.945435,,726.0228882,"37,04,530 ",,
18/06/21,950.75,6061.543945,47.85875702,679.9058228,1741.350342,,4127.593262,4420.311523,3317.699951,2816.309082,3060.342041,897.1461182,189.2786407,235.5416412,590.3623657,4973.240723,352.9208374,692.8487549,249.3342743,155.4499969,1117.312866,,692.9182739,"36,75,236 ",,
25/06/21,919.4799805,6048.947266,57.26688766,664.4487305,1771.867188,,4184.789551,4494.476563,3315.350098,2892.458008,3238.187012,938.9700928,196.7016144,240.1669464,647.5921021,4931.335938,355.146698,693.7955933,255.510437,154.8500061,1176.254883,362.8815918,703.277832,"37,23,968 ",,
02/07/21,883.7999878,5972.821289,59.08306503,665.5616455,1911.451172,,4451.08252,4519.248535,3314.300049,2934.419434,3315.395508,1184.380371,240.1850433,255.3359222,674.6642456,5341.567383,363.555481,737.550293,337.620697,158.5,1187.347046,375.2146912,754.0734253,"39,16,008 ",,
09/07/21,879.5300293,6110.287109,59.18124008,695.9812012,1926.635132,,4530.675293,4574.385742,3377.600098,3018.541992,3368.280518,1205.815796,234.451889,249.4175262,677.0529785,5359.185059,359.6973267,726.7362061,333.3441162,172.8000031,1163.919312,419.4746094,751.6662598,"39,81,338 ",,
16/07/21,877.5200195,6100.876953,58.78855133,695.5689697,1937.25415,,4688.236328,4638.861816,3349.199951,2989.089111,3323.968994,1489.6604,250.2392426,264.7356873,665.557312,5080.588379,359.5983887,709.2442627,346.3428955,168.6000061,1153.772339,399.3338623,767.5337524,"40,41,555 ",,
23/07/21,869.0200195,6153.503418,59.75390625,704.3486328,1917.901978,,4748.927734,4542.522461,3413.199951,2959.73584,3483.021973,1391.605957,238.3399048,283.7341919,644.5066528,5117.26709,358.2628784,692.2507324,368.6109619,178.3000031,1164.018799,420.1708374,741.9395142,"40,38,409 ",,
30/07/21,838.0599976,6202.544922,60.4411087,695.0744019,2023.296875,,4828.37207,4296.053223,3500.800049,2990.085938,3472.554688,1357.558594,233.3881073,280.3522644,637.6390991,5192.01709,363.6049194,683.4300537,470.4332275,180.3999939,1143.824341,436.532074,750.2416382,"40,86,885 ",,
06/08/21,835.5900269,6196.869141,57.39778519,683.0383911,2103.881348,,4839.447266,4283.916504,3529.199951,2983.756836,3447.782227,1422.26355,238.9847565,308.6013489,676.4060669,5364.759277,367.0179138,662.8483887,444.6842651,177.75,1135.915649,409.6280212,809.585022,"41,16,461 ",,
13/08/21,838.210022,6126.119629,57.08690643,668.03479,2124.920654,,4872.229492,4206.754395,3594.550049,2881.543945,3279.059082,1390.359741,213.0020142,331.0812378,703.7767334,5399.04834,334.1742249,650.9379272,420.3475342,170.3000031,1173.519165,498.9932861,864.0650024,"41,52,804 ",,
20/08/21,802.4899902,6628.335938,56.00701523,673.0634766,2085.025391,118.3000031,4746.220703,4038.946045,3643.100098,2821.043457,3312.305176,1417.378296,205.9508972,330.8326111,676.8538818,5354.45752,304.6940918,636.3364868,387.9152222,158.3500061,1193.365479,464.0328979,825.010376,"41,17,722 ",,
27/08/21,877.8900146,6933.837402,60.62108994,647.6726074,2115.443359,112.0999985,4829.208984,4047.785889,3833.050049,2834.100586,3120.803467,1409.302612,211.3592682,333.6674194,655.7037964,5868.702148,334.3721008,661.3533325,390.3518372,171.3999939,1155.364136,471.4924316,814.5466919,"42,06,051 ",,
