Date,AFFLE,BAJFINANCE,BERGEPAINT,DEEPAKNTR,DEVYANI,DIVISLAB,DMART,FINEORG,GARFIBRES,HAPPSTMNDS,IONEXCHANG,KPITTECH,LAURUSLABS,NAUKRI,PRAJIND,PRINCEPIPE,RAJRATAN,RBA,SONACOMS,TATACHEM,Total
2022-03-18,1210.5999755859375,6907.29150390625,588.3756713867188,2207.06640625,160.10000610351562,4407.0234375,4192.75,3984.2041015625,2720.477783203125,1142.7501220703125,147.51364135742188,578.4719848632812,574.6953125,4537.4677734375,365.7154235839844,651.3668212890625,548.7448120117188,104.4000015258789,674.4197998046875,897.7979125976562,6075408.783561707
2022-03-25,1208.75,6883.30224609375,564.129638671875,2205.5322265625,168.39999389648438,4360.49853515625,4001.300048828125,4011.114990234375,2732.5810546875,1101.3056640625,145.86087036132812,584.8983154296875,584.2041625976562,4456.5517578125,358.1127014160156,644.7501831054688,538.735107421875,100.19999694824219,652.201904296875,932.2587890625,5986545.536605835
2022-04-01,1269.0,7318.21337890625,582.8875732421875,2276.902099609375,173.1999969482422,4285.35400390625,4082.199951171875,3977.538330078125,2862.824951171875,1071.09716796875,152.0421600341797,601.4585571289062,590.840576171875,4558.97265625,387.6897277832031,644.9989013671875,533.5817260742188,112.80000305175781,647.6696166992188,943.4908447265625,6107589.461395264
2022-04-08,1275.449951171875,7269.29736328125,602.30078125,2337.53173828125,173.8000030517578,4409.42041015625,4146.25,4192.728515625,3056.52197265625,1126.1427001953125,156.5441131591797,608.4287109375,599.21044921875,4804.890625,403.4837646484375,708.5784301757812,578.32763671875,113.0,645.6005859375,955.29638671875,6248327.310623169
2022-04-15,1269.699951171875,7234.64697265625,593.2494506835938,2272.4970703125,172.35000610351562,4402.86572265625,4090.89990234375,4263.16552734375,3178.59765625,1073.413330078125,150.1501007080078,565.7675170898438,597.2788696289062,4707.2763671875,420.45501708984375,695.0963745117188,586.6524658203125,111.19999694824219,611.5100708007812,933.8837890625,6133100.096817017
2022-04-22,1219.4000244140625,7018.3515625,586.7374267578125,2255.718994140625,168.0,4395.23291015625,4028.85009765625,4494.8701171875,3043.4228515625,1008.3639526367188,156.1851806640625,536.0084838867188,602.281005859375,4613.5771484375,412.5089416503906,684.4500732421875,620.6454467773438,108.8499984741211,661.7097778320312,929.486572265625,6106505.412757874
2022-04-29,1220.4000244140625,6586.796875,588.7033081054688,2303.777099609375,172.6999969482422,4409.958984375,3944.25,4474.5751953125,3037.89453125,985.7445678710938,151.39080810546875,547.1310424804688,578.1124877929688,4608.91943359375,401.1293640136719,661.0679321289062,750.3740234375,101.55000305175781,627.32373046875,899.2796020507812,6018416.065368652
2022-05-06,1113.449951171875,5924.13916015625,545.2079467773438,2008.20166015625,161.10000610351562,4068.040283203125,3666.199951171875,4284.95263671875,2899.731201171875,989.3912963867188,152.38336181640625,536.8983154296875,558.599365234375,3862.791259765625,371.9937744140625,646.5908813476562,686.4512329101562,95.1500015258789,587.1246337890625,987.367431640625,5629165.239067078
2022-05-13,1033.3499755859375,5444.60595703125,538.1224365234375,1964.05322265625,152.14999389648438,4191.4228515625,3230.60009765625,4176.46240234375,2886.83154296875,900.3425903320312,148.20045471191406,493.1001281738281,533.3412475585938,3433.2890625,326.2303161621094,627.2384643554688,626.98828125,90.25,561.0148315429688,878.4406127929688,5272145.259857178
2022-05-20,1052.25,5702.51220703125,516.5796508789062,1945.5426025390625,152.5500030517578,4213.78076171875,3630.39990234375,4397.12451171875,2920.749755859375,899.3077392578125,150.9698486328125,501.70159912109375,570.2608642578125,3461.28515625,355.8564147949219,631.8153686523438,658.107177734375,97.94999694824219,546.826904296875,945.450439453125,5423977.635314941
