Date,AFFLE,BAJFINANCE,BERGEPAINT,DEEPAKNTR,DEVYANI,DIVISLAB,DMART,FINEORG,GARFIBRES,HAPPSTMNDS,IONEXCHANG,KPITTECH,LAURUSLABS,NAUKRI,PRAJIND,PRINCEPIPE,RAJRATAN,RBA,SONACOMS,TATACHEM,NIFTY,Total
2021-09-06,940.6099853515625,750.7449951171875,695.5,2359.64990234375,125.80000305175781,5204.14990234375,3921.300048828125,3034.050048828125,658.6699829101562,1494.25,231.44000244140625,329.6499938964844,660.4000244140625,1244.1500244140625,340.0,669.4000244140625,396.010009765625,157.5,548.5999755859375,839.0,17377.80078125,5429175.797164917
2021-09-07,934.1099853515625,745.5650024414062,694.6666870117188,2364.89990234375,121.44999694824219,5208.85009765625,3937.550048828125,3050.25,661.969970703125,1473.800048828125,227.92999267578125,329.20001220703125,665.7999877929688,1236.260009765625,333.1000061035156,669.2000122070312,400.25,157.6999969482422,548.2999877929688,823.2999877929688,17362.099609375,5414223.086166382
2021-09-08,980.8099975585938,746.239990234375,693.25,2360.39990234375,121.0,5087.35009765625,3932.949951171875,3103.300048828125,687.9099731445312,1449.449951171875,233.8300018310547,329.54998779296875,657.0499877929688,1344.0899658203125,342.6499938964844,697.25,405.55999755859375,158.25,544.9000244140625,832.5499877929688,17353.5,5441031.830245972
2021-09-09,1012.1500244140625,742.85498046875,696.75,2360.0,120.30000305175781,5054.9501953125,3950.5,3172.800048828125,686.8300170898438,1454.300048828125,229.9600067138672,329.5,656.0,1336.760009765625,359.75,718.4500122070312,405.6499938964844,160.0,549.5,829.1500244140625,17369.25,5480836.529205322
2021-09-13,982.1300048828125,744.5050048828125,698.8333129882812,2427.5,115.19999694824219,5085.60009765625,3961.85009765625,3167.89990234375,692.52001953125,1480.0999755859375,231.4550018310547,327.8500061035156,645.9000244140625,1320.550048828125,364.75,727.0,406.6000061035156,158.3000030517578,583.5499877929688,837.2999877929688,17355.30078125,5540539.258483887
2021-09-14,980.6500244140625,741.7949829101562,695.5416870117188,2449.89990234375,119.44999694824219,5092.25,3979.699951171875,3203.35009765625,684.8300170898438,1499.050048828125,227.53500366210938,329.79998779296875,651.25,1343.9000244140625,355.3500061035156,715.2999877929688,405.9599914550781,159.89999389648438,571.8499755859375,835.5499877929688,17380.0,5539882.090377808
2021-09-15,983.489990234375,741.4749755859375,697.375,2449.25,120.75,5157.5,3982.60009765625,3246.5,681.530029296875,1501.449951171875,240.4499969482422,330.79998779296875,662.5999755859375,1333.3399658203125,353.1000061035156,707.9000244140625,425.4800109863281,162.35000610351562,582.4000244140625,859.0499877929688,17519.44921875,5591488.324966431
2021-09-16,975.1500244140625,741.0900268554688,694.9583129882812,2448.64990234375,119.4000015258789,5163.7998046875,4084.5,3252.800048828125,677.1300048828125,1495.3499755859375,237.11500549316406,325.25,649.8499755859375,1372.1199951171875,342.1499938964844,706.5499877929688,424.1400146484375,160.3000030517578,585.6500244140625,865.1500244140625,17629.5,5586984.8070755005
2021-09-17,986.6400146484375,742.7050170898438,683.5,2414.85009765625,115.8499984741211,5125.64990234375,4239.64990234375,3176.39990234375,688.030029296875,1494.4000244140625,240.10499572753906,317.25,651.2000122070312,1322.02001953125,341.45001220703125,707.4000244140625,411.0799865722656,164.6999969482422,570.4000244140625,844.5,17585.150390625,5552022.350059509
2021-09-20,942.3900146484375,744.2899780273438,678.0416870117188,2376.85009765625,117.4000015258789,5108.60009765625,4355.89990234375,3107.550048828125,684.1900024414062,1488.75,235.375,314.25,633.5,1322.5899658203125,339.0,686.0499877929688,398.80999755859375,161.4499969482422,565.7000122070312,800.0,17396.900390625,5478629.888114929
