Date,AFFLE,BAJFINANCE,BEL,BERGEPAINT,BORORENEW,DEEPAKNTR,DEVYANI,DIVISLAB,DIXON,DMART,FINEORG,GARFIBRES,HAPPSTMNDS,IONEXCHANG,KPITTECH,LAURUSLABS,MOLDTKPAC,NAUKRI,NEOGEN,POLYCAB,PRAJIND,PRINCEPIPE,RAJRATAN,RBA,RELAXO,SONACOMS,TATACHEM,Total
2021-05-27,1052.949951171875,5659.25341796875,48.789146423339844,658.1422119140625,283.0,1750.6270751953125,,4024.816650390625,3988.953125,3025.5,3226.95458984375,2824.47900390625,853.4777221679688,137.2472381591797,237.47433471679688,517.7551879882812,56.846397399902344,4460.73779296875,970.1963500976562,1677.500732421875,343.819580078125,722.4005737304688,1052.2254638671875,152.0500030517578,1127.2110595703125,,670.6223754882812,3293584.400367737
2021-05-28,1045.1400146484375,5585.8154296875,47.734249114990234,661.1924438476562,273.04998779296875,1780.582763671875,,4052.479736328125,3991.150390625,3022.10009765625,2995.268798828125,2858.6220703125,870.9749755859375,137.4073028564453,242.25469970703125,519.2979125976562,54.742740631103516,4440.3330078125,947.0335693359375,1654.784423828125,331.156982421875,727.8823852539062,1002.8929443359375,146.89999389648438,1113.4329833984375,,686.859619140625,3270800.4103546143
2021-05-31,1061.1600341796875,5597.3662109375,47.915557861328125,663.9541625976562,269.6000061035156,1770.316650390625,,4128.380859375,4025.16162109375,3069.39990234375,2893.15576171875,2857.126953125,865.69091796875,138.6640625,242.40408325195312,521.2885131835938,55.50770568847656,4326.3662109375,925.9629516601562,1653.6981201171875,333.9269104003906,724.3441162109375,1005.4763793945312,145.64999389648438,1129.4991455078125,,682.497314453125,3270749.562400818
2021-06-01,1056.0,5761.61865234375,48.4265251159668,657.8949584960938,264.5,1746.758544921875,,4157.17578125,4103.02294921875,3044.800048828125,3036.73193359375,2827.718505859375,841.5137939453125,137.9109344482422,234.3372344970703,529.9476318359375,56.942012786865234,4405.943359375,890.9447631835938,1654.53759765625,323.8858642578125,708.3970947265625,1019.7841796875,147.14999389648438,1081.8978271484375,,684.6300048828125,3270048.7422180176
2021-06-02,1053.1099853515625,5783.42578125,49.563838958740234,654.638671875,268.20001220703125,1739.021728515625,,4148.56201171875,4230.427734375,3066.199951171875,3032.89453125,2840.528564453125,885.381591796875,146.84486389160156,238.4204559326172,533.8790893554688,56.6551513671875,4533.3974609375,896.0755004882812,1654.636474609375,335.8065490722656,714.1779174804688,1125.0565185546875,149.4499969482422,1056.3314208984375,,689.9132080078125,3318880.7834472656
2021-06-03,1074.9100341796875,5876.6796875,49.844051361083984,659.8322143554688,275.75,1726.275634765625,,4165.248046875,4319.27685546875,3192.699951171875,2978.822998046875,2851.095458984375,900.6356201171875,155.863525390625,238.52003479003906,534.8245849609375,56.846397399902344,4555.6435546875,894.5313110351562,1657.1549072265625,361.4779968261719,703.2640991210938,1092.1680908203125,149.8000030517578,1073.6409912109375,,705.3749389648438,3343737.060043335
2021-06-04,1071.4599609375,5968.1904296875,50.338539123535156,656.5347290039062,272.0,1717.100341796875,,4192.517578125,4281.4697265625,3197.0,2989.886474609375,2880.105224609375,898.6915283203125,155.3316192626953,238.2212677001953,544.1306762695312,56.846397399902344,4553.205078125,895.527587890625,1689.9947509765625,372.06317138671875,706.204345703125,1080.0960693359375,156.5500030517578,1071.30322265625,,723.2116088867188,3354108.4823532104
2021-06-07,1055.02001953125,5703.9638671875,50.55281066894531,668.2408447265625,269.70001220703125,1740.11279296875,,4165.78955078125,4262.8408203125,3188.949951171875,2962.27783203125,2944.95263671875,891.2140502929688,160.34458923339844,242.45388793945312,569.3117065429688,59.28471755981445,4644.17919921875,894.2822875976562,1718.2913818359375,387.8419494628906,699.0281982421875,1085.0142822265625,164.9499969482422,1070.3084716796875,,725.2958374023438,3358398.6738967896
2021-06-08,1074.27001953125,5732.1435546875,50.40446472167969,665.1494140625,288.6499938964844,1811.33203125,,4175.38818359375,4220.0400390625,3179.800048828125,2989.836669921875,2972.267333984375,923.2175903320312,159.74209594726562,243.10122680664062,605.5904541015625,56.32048416137695,4630.29443359375,895.3283081054688,1721.6988525390625,393.8764953613281,710.8389892578125,1091.0751953125,160.8000030517578,1076.923828125,,721.2728881835938,3393504.5985336304
2021-06-09,1048.449951171875,5650.14208984375,49.679222106933594,661.5634155273438,279.6499938964844,1764.5137939453125,,4198.76904296875,4188.57568359375,3194.699951171875,2980.7666015625,2905.924560546875,918.7809448242188,191.68861389160156,240.46205139160156,607.6805419921875,55.93800354003906,4654.431640625,869.8741455078125,1723.871826171875,381.7579650878906,702.3173217773438,1089.087890625,157.4499969482422,1081.599365234375,,715.9896850585938,3378579.9825668335
